Cell	Longitude	Latitude
6121	36.819008	49.147106
6122	36.92845	49.14343
6123	37.037872	49.13965
6124	37.14727	49.135765
6125	37.256645	49.13178
6126	37.365993	49.127686
6127	37.47532	49.123493
6128	31.87921	49.276825
6129	31.989178	49.27784
6130	32.09915	49.278748
6131	32.209133	49.279552
6132	32.319115	49.280254
6133	32.429104	49.28085
6134	32.539097	49.28134
6135	32.64909	49.281727
6136	32.759087	49.28201
6137	32.869083	49.282185
6138	32.97908	49.282257
6139	33.08908	49.282227
6140	33.199078	49.28209
6141	33.309074	49.281845
6142	33.419067	49.281498
6143	33.52906	49.281048
6144	33.63905	49.28049
6145	33.749035	49.27983
6146	33.859016	49.279068
6147	33.968994	49.2782
6148	34.078964	49.27722
6149	34.18893	49.276142
6150	34.298885	49.27496
6151	34.408836	49.27367
6152	34.51878	49.272278
6153	34.62871	49.27078
6154	34.738636	49.269176
6155	34.84855	49.26747
6156	34.95845	49.26566
6157	35.068344	49.263744
6158	35.178223	49.261723
6159	35.28809	49.259598
6160	35.39794	49.25737
6161	35.507782	49.255035
6162	35.617607	49.252598
6163	35.727417	49.250057
6164	35.83721	49.24741
6165	35.94699	49.24466
6166	36.05675	49.241806
6167	36.166492	49.238846
6168	36.27622	49.235783
6169	36.385925	49.232616
6170	36.49561	49.229347
6171	36.605274	49.22597
6172	36.71492	49.222492
6173	36.824543	49.21891
6174	36.934147	49.21522
6175	37.043724	49.211433
6176	37.153282	49.20754
6177	37.262814	49.20354
6178	37.37232	49.19944
6179	37.4818	49.195236
6180	31.877575	49.34877
6181	31.987705	49.34979
6182	32.09784	49.3507
6183	32.207977	49.351505
6184	32.318123	49.35221
6185	32.428272	49.352806
6186	32.53842	49.3533
6187	32.64858	49.353687
6188	32.758736	49.35397
6189	32.868893	49.354145
6190	32.97905	49.354218
6191	33.08921	49.354187
6192	33.199368	49.35405
6193	33.309525	49.353806
6194	33.41968	49.35346
6195	33.529835	49.353004
6196	33.639984	49.352448
6197	33.75013	49.351788
6198	33.86027	49.35102
6199	33.970406	49.350147
6200	34.08054	49.34917
6201	34.190662	49.348087
6202	34.30078	49.3469
6203	34.41089	49.345608
6204	34.520992	49.34421
6205	34.631084	49.342712
6206	34.74117	49.341106
6207	34.851242	49.339394
6208	34.961304	49.337578
6209	35.071358	49.33566
6210	35.181396	49.333633
6211	35.29142	49.3315
6212	35.401436	49.32927
6213	35.511433	49.326927
6214	35.621418	49.324486
6215	35.731388	49.321938
6216	35.841343	49.319283
6217	35.95128	49.316525
6218	36.0612	49.313663
6219	36.1711	49.3107
6220	36.280983	49.30763
6221	36.39085	49.30445
6222	36.500694	49.301174
6223	36.61052	49.29779
6224	36.72032	49.294304
6225	36.830105	49.29071
6226	36.939865	49.287014
6227	37.049603	49.283215
6228	37.159317	49.279312
6229	37.269005	49.275303
6230	37.37867	49.27119
6231	37.488308	49.266975
6232	29.641684	43.94127
6233	29.840738	43.94695
6234	30.039852	43.952286
6235	30.239017	43.95728
6236	30.438232	43.96192
6237	30.637493	43.966217
6238	30.836796	43.970165
6239	31.036139	43.973766
6240	31.235516	43.97702
6241	31.434925	43.979927
6242	31.634361	43.982487
6243	31.833824	43.984695
6244	32.033306	43.986557
6245	32.232807	43.98807
6246	32.43232	43.989235
6247	32.631844	43.990055
6248	32.831375	43.99052
6249	33.03091	43.990643
6250	33.230442	43.990414
6251	33.429974	43.989838
6252	33.629494	43.988914
6253	33.829006	43.98764
6254	34.0285	43.98602
6255	34.227978	43.984047
6256	34.427433	43.98173
6257	34.62686	43.979065
6258	34.82626	43.97605
6259	35.025627	43.972687
6260	35.224957	43.96898
6261	35.424248	43.964924
6262	35.623497	43.960518
6263	35.822697	43.95577
6264	36.021843	43.950672
6265	36.22094	43.94523
6266	36.419975	43.939438
6267	36.618954	43.9333
6268	36.817863	43.92682
6269	37.01671	43.91999
6270	37.215477	43.91282
6271	37.414173	43.905304
6272	37.612793	43.89744
6273	37.811325	43.889236
6274	38.009773	43.880688
6275	38.208134	43.871796
6276	38.406403	43.862564
6277	38.604572	43.852985
6278	38.802643	43.843067
6279	39.00061	43.83281
6280	39.19847	43.82221
6281	39.396225	43.811268
6282	29.633549	44.085075
6283	29.833084	44.090786
6284	30.032677	44.09615
6285	30.232325	44.101166
6286	30.43202	44.10583
6287	30.631763	44.11015
6288	30.831549	44.114117
6289	31.031374	44.117737
6290	31.231234	44.121006
6291	31.431128	44.123928
6292	31.631048	44.1265
6293	31.830994	44.12872
6294	32.03096	44.130592
6295	32.230946	44.132114
6296	32.430943	44.133286
6297	32.63095	44.134106
6298	32.830967	44.134575
6299	33.030987	44.134697
6300	33.231003	44.134468
6301	33.43102	44.13389
6302	33.631023	44.132957
6303	33.831017	44.13168
6304	34.031	44.13005
6305	34.230957	44.12807
6306	34.430897	44.12574
6307	34.63081	44.123062
6308	34.830692	44.120033
6309	35.03054	44.116653
6310	35.230354	44.112926
6311	35.430126	44.10885
6312	35.629856	44.104424
6313	35.829536	44.099648
6314	36.029167	44.094524
6315	36.228745	44.089054
6316	36.42826	44.083237
6317	36.627716	44.07707
6318	36.827106	44.070553
6319	37.02643	44.063694
6320	37.225677	44.056484
6321	37.424847	44.04893
6322	37.623943	44.04103
6323	37.822952	44.032784
6324	38.021873	44.024193
6325	38.220707	44.01526
6326	38.41945	44.005978
6327	38.61809	43.996353
6328	38.816635	43.986385
6329	39.01507	43.976074
6330	39.2134	43.965424
6331	39.411625	43.954426
6332	29.625353	44.228878
6333	29.825373	44.23462
6334	30.02545	44.24001
6335	30.225582	44.24505
6336	30.425762	44.249737
6337	30.625992	44.254078
6338	30.826263	44.258064
6339	31.026575	44.261703
6340	31.226921	44.264988
6341	31.427301	44.267925
6342	31.627708	44.270508
6343	31.828142	44.27274
6344	32.028595	44.27462
6345	32.22907	44.27615
6346	32.429554	44.27733
6347	32.63005	44.278152
6348	32.830555	44.278625
6349	33.03106	44.278748
6350	33.231567	44.27852
6351	33.432068	44.277935
6352	33.63256	44.277
6353	33.833046	44.275715
6354	34.033512	44.27408
6355	34.23396	44.272087
6356	34.434387	44.269745
6357	34.634785	44.26705
6358	34.835155	44.264008
6359	35.035492	44.260612
6360	35.23579	44.256866
6361	35.43605	44.25277
6362	35.636265	44.24832
6363	35.83643	44.243523
6364	36.036545	44.238377
6365	36.236603	44.232876
6366	36.436604	44.227028
6367	36.636543	44.220833
6368	36.83642	44.214283
6369	37.03622	44.20739
6370	37.23595	44.200146
6371	37.435604	44.192554
6372	37.635174	44.184612
6373	37.834663	44.176327
6374	38.034065	44.16769
6375	38.233376	44.15871
6376	38.432594	44.149384
6377	38.63171	44.139713
6378	38.83073	44.129696
6379	39.02964	44.119335
6380	39.228443	44.108627
6381	39.427135	44.097576
6382	29.617098	44.372677
6383	29.817604	44.378445
6384	30.01817	44.38386
6385	30.218788	44.388927
6386	30.419458	44.39364
6387	30.620176	44.398
6388	30.820938	44.402008
6389	31.021738	44.405666
6390	31.222576	44.40897
6391	31.423447	44.41192
6392	31.624344	44.414516
6393	31.82527	44.41676
6394	32.026215	44.418648
6395	32.227177	44.420185
6396	32.428154	44.421368
6397	32.629143	44.4222
6398	32.83014	44.422672
6399	33.031136	44.422794
6400	33.232136	44.422565
6401	33.43313	44.421978
6402	33.634113	44.42104
6403	33.835087	44.419746
6404	34.036045	44.418102
6405	34.236984	44.4161
6406	34.4379	44.41375
6407	34.638794	44.41104
6408	34.839653	44.40798
6409	35.040478	44.40457
6410	35.24127	44.400806
6411	35.442017	44.396687
6412	35.64272	44.392216
6413	35.843376	44.387394
6414	36.043976	44.38222
6415	36.244526	44.376694
6416	36.44501	44.370815
6417	36.64544	44.36459
6418	36.845795	44.35801
6419	37.046085	44.351078
6420	37.2463	44.3438
6421	37.446438	44.33617
6422	37.646492	44.32819
6423	37.846462	44.319862
6424	38.04635	44.311184
6425	38.24614	44.30216
6426	38.445835	44.292786
6427	38.64543	44.283066
6428	38.84493	44.273
6429	39.04432	44.262585
6430	39.2436	44.251823
6431	39.442764	44.24072
6432	29.608778	44.516468
6433	29.809776	44.522266
6434	30.010834	44.52771
6435	30.211945	44.5328
6436	30.413107	44.537537
6437	30.614317	44.54192
6438	30.815573	44.545948
6439	31.016867	44.54962
6440	31.218199	44.552944
6441	31.419561	44.55591
6442	31.620955	44.558517
6443	31.822374	44.560772
6444	32.023815	44.56267
6445	32.225273	44.564217
6446	32.426746	44.565403
6447	32.62823	44.56624
6448	32.82972	44.566715
6449	33.031216	44.566837
6450	33.232708	44.566605
6451	33.434196	44.566017
6452	33.635677	44.565075
6453	33.837147	44.563774
6454	34.038597	44.562122
6455	34.240032	44.560112
6456	34.441444	44.557747
6457	34.64283	44.555027
6458	34.844185	44.551952
6459	35.045506	44.548523
6460	35.246788	44.54474
6461	35.44803	44.5406
6462	35.649223	44.536106
6463	35.850372	44.53126
6464	36.051464	44.526062
6465	36.252506	44.520508
6466	36.453484	44.5146
6467	36.6544	44.50834
6468	36.855247	44.501728
6469	37.056023	44.494762
6470	37.256725	44.487446
6471	37.45735	44.47978
6472	37.657894	44.47176
6473	37.858353	44.46339
6474	38.05872	44.45467
6475	38.258995	44.4456
6476	38.459175	44.43618
6477	38.659256	44.42641
6478	38.859234	44.416294
6479	39.059105	44.405827
6480	39.258865	44.395016
6481	39.45851	44.383854
6482	29.600397	44.660255
6483	29.80189	44.666084
6484	30.003443	44.671555
6485	30.20505	44.67667
6486	30.406708	44.68143
6487	30.608416	44.685837
6488	30.810165	44.689884
6489	31.011957	44.693577
6490	31.213787	44.696915
6491	31.41565	44.699894
6492	31.61754	44.702515
6493	31.819458	44.70478
6494	32.021397	44.70669
6495	32.223354	44.70824
6496	32.425327	44.70944
6497	32.627308	44.710274
6498	32.8293	44.710754
6499	33.031292	44.71088
6500	33.233284	44.710644
6501	33.435272	44.710052
6502	33.637253	44.709106
6503	33.83922	44.707798
6504	34.041172	44.70614
6505	34.243103	44.704117
6506	34.445015	44.70174
6507	34.646896	44.69901
6508	34.848747	44.69592
6509	35.050568	44.69247
6510	35.252346	44.688667
6511	35.454082	44.68451
6512	35.655777	44.679993
6513	35.85742	44.67512
6514	36.05901	44.669895
6515	36.260544	44.664314
6516	36.462017	44.65838
6517	36.663425	44.65209
6518	36.86477	44.645443
6519	37.066036	44.638443
6520	37.26723	44.631092
6521	37.46835	44.623383
6522	37.66938	44.615326
6523	37.870327	44.606915
6524	38.071186	44.59815
6525	38.27195	44.589035
6526	38.47262	44.579567
6527	38.673183	44.569748
6528	38.873646	44.55958
6529	39.074	44.549065
6530	39.274246	44.538197
6531	39.474373	44.52698
6532	29.591955	44.80404
6533	29.793945	44.809895
6534	29.995995	44.815395
6535	30.198101	44.820534
6536	30.40026	44.82532
6537	30.602468	44.829746
6538	30.80472	44.833817
6539	31.007013	44.83753
6540	31.209343	44.840878
6541	31.411707	44.843872
6542	31.6141	44.846508
6543	31.81652	44.848785
6544	32.018963	44.850704
6545	32.22142	44.852264
6546	32.423897	44.853466
6547	32.62638	44.85431
6548	32.828873	44.85479
6549	33.03137	44.854916
6550	33.233864	44.85468
6551	33.436356	44.854084
6552	33.638836	44.853134
6553	33.84131	44.85182
6554	34.043762	44.85015
6555	34.246197	44.84812
6556	34.44861	44.84573
6557	34.650993	44.842983
6558	34.853348	44.839878
6559	35.055668	44.836414
6560	35.257946	44.832592
6561	35.460186	44.828415
6562	35.66238	44.823875
6563	35.86452	44.81898
6564	36.066612	44.81373
6565	36.268642	44.80812
6566	36.470615	44.802155
6567	36.67252	44.79583
6568	36.87436	44.78915
6569	37.076126	44.782116
6570	37.277817	44.774727
6571	37.479427	44.766983
6572	37.680954	44.758884
6573	37.882397	44.75043
6574	38.083744	44.741623
6575	38.285	44.73246
6576	38.48616	44.722946
6577	38.687218	44.71308
6578	38.88817	44.70286
6579	39.089012	44.69229
6580	39.28974	44.68137
6581	39.490356	44.6701
6582	29.583447	44.94782
6583	29.78594	44.9537
6584	29.988493	44.95923
6585	30.191103	44.964397
6586	30.393764	44.969204
6587	30.596476	44.97365
6588	30.799232	44.97774
6589	31.00203	44.981472
6590	31.204866	44.98484
6591	31.407734	44.98785
6592	31.610634	44.9905
6593	31.813559	44.99279
6594	32.016506	44.994717
6595	32.219475	44.996284
6596	32.422455	44.99749
6597	32.625446	44.998337
6598	32.828445	44.998825
6599	33.03145	44.998947
6600	33.234447	44.99871
6601	33.437447	44.998116
6602	33.640434	44.997158
6603	33.843414	44.99584
6604	34.046375	44.99416
6605	34.249313	44.99212
6606	34.452232	44.98972
6607	34.655125	44.986958
6608	34.857983	44.983837
6609	35.060806	44.980354
6610	35.26359	44.976513
6611	35.466335	44.972313
6612	35.66903	44.967754
6613	35.871677	44.962833
6614	36.07427	44.957554
6615	36.276806	44.951916
6616	36.47928	44.945923
6617	36.681686	44.939568
6618	36.884026	44.932858
6619	37.08629	44.925785
6620	37.28848	44.918358
6621	37.49059	44.910576
6622	37.692616	44.902435
6623	37.894554	44.89394
6624	38.096397	44.88509
6625	38.29815	44.87588
6626	38.4998	44.86632
6627	38.70135	44.856407
6628	38.902798	44.846134
6629	39.10413	44.835514
6630	39.30535	44.82454
6631	39.506454	44.81321
6632	29.574877	45.09159
6633	29.777874	45.097504
6634	29.980934	45.103058
6635	30.18405	45.108253
6636	30.38722	45.113083
6637	30.590439	45.117554
6638	30.793703	45.121666
6639	30.99701	45.125412
6640	31.200354	45.1288
6641	31.403732	45.131824
6642	31.607141	45.134487
6643	31.810577	45.136787
6644	32.014034	45.138725
6645	32.21751	45.1403
6646	32.421	45.141514
6647	32.624504	45.142365
6648	32.828014	45.142853
6649	33.03153	45.14298
6650	33.23504	45.14274
6651	33.438545	45.14214
6652	33.642048	45.14118
6653	33.84553	45.13985
6654	34.049004	45.138165
6655	34.252457	45.136112
6656	34.455883	45.1337
6657	34.659283	45.130928
6658	34.86265	45.12779
6659	35.065983	45.12429
6660	35.26928	45.12043
6661	35.47253	45.116207
6662	35.67573	45.111626
6663	35.878887	45.10668
6664	36.081985	45.101376
6665	36.285027	45.09571
6666	36.488007	45.089684
6667	36.690918	45.0833
6668	36.89376	45.076553
6669	37.09653	45.06945
6670	37.299225	45.061985
6671	37.501835	45.054165
6672	37.70436	45.045982
6673	37.9068	45.037445
6674	38.109146	45.02855
6675	38.311398	45.019295
6676	38.513546	45.00969
6677	38.715595	44.99972
6678	38.917534	44.989403
6679	39.119366	44.978725
6680	39.32108	44.967697
6681	39.52268	44.956314
6682	29.56624	45.23536
6683	29.769749	45.241302
6684	29.973318	45.246883
6685	30.176945	45.2521
6686	30.380625	45.25696
6687	30.584356	45.261456
6688	30.788132	45.265583
6689	30.991951	45.269352
6690	31.195808	45.272755
6691	31.3997	45.275795
6692	31.603622	45.27847
6693	31.807571	45.28078
6694	32.011543	45.28273
6695	32.215534	45.284313
6696	32.41954	45.28553
6697	32.623554	45.286385
6698	32.82758	45.286877
6699	33.031605	45.287003
6700	33.235634	45.286762
6701	33.439655	45.28616
6702	33.64367	45.285194
6703	33.84767	45.28386
6704	34.051655	45.282166
6705	34.25562	45.280106
6706	34.45956	45.27768
6707	34.663475	45.27489
6708	34.867355	45.27174
6709	35.0712	45.268223
6710	35.27501	45.264343
6711	35.47877	45.2601
6712	35.682487	45.255493
6713	35.88615	45.250526
6714	36.08976	45.245193
6715	36.293312	45.239502
6716	36.4968	45.233444
6717	36.700222	45.227028
6718	36.903572	45.22025
6719	37.10685	45.213108
6720	37.310047	45.205605
6721	37.51317	45.197746
6722	37.716198	45.18952
6723	37.91914	45.180943
6724	38.12199	45.172
6725	38.324745	45.162704
6726	38.527397	45.153046
6727	38.729946	45.143032
6728	38.932384	45.13266
6729	39.134712	45.121933
6730	39.336926	45.110847
6731	39.53902	45.099407
6732	29.557539	45.379124
6733	29.76156	45.385098
6734	29.965643	45.390705
6735	30.169785	45.39595
6736	30.373981	45.400833
6737	30.578228	45.405346
6738	30.78252	45.4095
6739	30.986855	45.413284
6740	31.191229	45.416706
6741	31.395638	45.419758
6742	31.600077	45.422447
6743	31.804543	45.42477
6744	32.009033	45.42673
6745	32.213543	45.42832
6746	32.418064	45.429546
6747	32.6226	45.430405
6748	32.82714	45.430897
6749	33.031685	45.431023
6750	33.236233	45.430782
6751	33.440773	45.43018
6752	33.6453	45.429207
6753	33.849823	45.427868
6754	34.054325	45.426163
6755	34.25881	45.42409
6756	34.46327	45.421654
6757	34.667698	45.418854
6758	34.872097	45.415684
6759	35.076458	45.41215
6760	35.28078	45.408253
6761	35.485058	45.403988
6762	35.68929	45.399357
6763	35.89347	45.394363
6764	36.09759	45.389008
6765	36.30166	45.383286
6766	36.50566	45.377197
6767	36.709595	45.370747
6768	36.913456	45.363934
6769	37.117245	45.35676
6770	37.320957	45.34922
6771	37.524582	45.34132
6772	37.728123	45.333057
6773	37.931576	45.324436
6774	38.134933	45.31545
6775	38.338192	45.306107
6776	38.54135	45.2964
6777	38.744404	45.286335
6778	38.947346	45.275913
6779	39.150177	45.26513
6780	39.35289	45.25399
6781	39.555485	45.242493
6782	29.54877	45.52288
6783	29.75331	45.528885
6784	29.957912	45.534523
6785	30.16257	45.539795
6786	30.367287	45.544697
6787	30.572052	45.549236
6788	30.776865	45.55341
6789	30.98172	45.557213
6790	31.186615	45.56065
6791	31.391544	45.56372
6792	31.596504	45.566425
6793	31.801493	45.56876
6794	32.006504	45.570724
6795	32.211533	45.572327
6796	32.41658	45.573555
6797	32.621635	45.57442
6798	32.8267	45.574917
6799	33.03177	45.575043
6800	33.236835	45.574802
6801	33.4419	45.574192
6802	33.64695	45.573215
6803	33.851994	45.57187
6804	34.05702	45.570156
6805	34.26202	45.568073
6806	34.467	45.565624
6807	34.67195	45.56281
6808	34.876873	45.559624
6809	35.081753	45.556072
6810	35.2866	45.552155
6811	35.491394	45.54787
6812	35.696144	45.543217
6813	35.900845	45.5382
6814	36.105484	45.532814
6815	36.310066	45.527065
6816	36.514587	45.520947
6817	36.719036	45.514465
6818	36.923416	45.507618
6819	37.12772	45.500404
6820	37.331944	45.49283
6821	37.536087	45.48489
6822	37.74014	45.476585
6823	37.944103	45.46792
6824	38.147972	45.45889
6825	38.35174	45.449497
6826	38.55541	45.439747
6827	38.75897	45.42963
6828	38.96242	45.419155
6829	39.165756	45.40832
6830	39.368977	45.397125
6831	39.572075	45.38557
6832	29.539938	45.666634
6833	29.744997	45.67267
6834	29.95012	45.678333
6835	30.155304	45.68363
6836	30.36054	45.68856
6837	30.56583	45.693123
6838	30.771166	45.697315
6839	30.976545	45.701138
6840	31.181965	45.704594
6841	31.387419	45.70768
6842	31.592905	45.710396
6843	31.798418	45.71274
6844	37.343018	45.636433
6845	37.547676	45.628452
6846	37.752247	45.62011
6847	37.956726	45.6114
6848	38.16111	45.602325
6849	38.36539	45.592888
6850	38.569572	45.583084
6851	38.773647	45.572918
6852	38.977608	45.562393
6853	39.181454	45.551502
6854	39.385185	45.54025
6855	39.58879	45.528637
6856	29.531036	45.810383
6857	29.736622	45.81645
6858	29.94227	45.82214
6859	30.14798	45.827465
6860	30.353745	45.83242
6861	30.55956	45.837
6862	30.765425	45.841217
6863	30.971333	45.84506
6864	31.17728	45.848534
6865	31.383263	45.85163
6866	31.589277	45.854362
6867	31.79532	45.85672
6868	37.35417	45.780033
6869	37.559353	45.77201
6870	37.764446	45.763626
6871	37.969444	45.75487
6872	38.174347	45.74575
6873	38.379147	45.736267
6874	38.583843	45.726414
6875	38.788433	45.716198
6876	38.99291	45.70562
6877	39.19727	45.694675
6878	39.401512	45.68337
6879	39.60563	45.6717
6880	29.522068	45.95413
6881	29.728182	45.96022
6882	29.93436	45.965942
6883	30.1406	45.971294
6884	30.346895	45.976273
6885	30.553244	45.98088
6886	30.759638	45.985115
6887	30.966078	45.988976
6888	31.17256	45.992466
6889	31.379074	45.995583
6890	31.585623	45.998325
6891	31.7922	46.000698
6892	37.365414	45.923622
6893	37.57112	45.915565
6894	37.776737	45.907135
6895	37.982258	45.89834
6896	38.187683	45.88917
6897	38.393005	45.87964
6898	38.598225	45.86974
6899	38.803333	45.859474
6900	39.008327	45.84884
6901	39.213207	45.83784
6902	39.417965	45.826477
6903	39.622597	45.81475
6904	29.513031	46.097866
6905	29.719679	46.10399
6906	29.926392	46.10974
6907	30.133165	46.11512
6908	30.339994	46.12012
6909	30.546877	46.124752
6910	30.753809	46.12901
6911	30.960785	46.13289
6912	31.167803	46.1364
6913	31.374855	46.13953
6914	31.58194	46.142284
6915	31.789055	46.14467
6916	37.376743	46.067207
6917	37.582977	46.05911
6918	37.78912	46.05064
6919	37.99517	46.041798
6920	38.201122	46.032585
6921	38.40697	46.023006
6922	38.612713	46.013058
6923	38.818344	46.00274
6924	39.023865	45.992054
6925	39.229263	45.981
6926	39.434544	45.96958
6927	39.639694	45.957794
6928	29.503925	46.2416
6929	29.71111	46.247753
6930	29.91836	46.253532
6931	30.125671	46.258938
6932	30.33304	46.263966
6933	30.540462	46.26862
6934	30.747934	46.272896
6935	30.955452	46.2768
6936	31.163008	46.280323
6937	31.370604	46.28347
6938	31.57823	46.286243
6939	31.785885	46.288635
6940	37.388153	46.21079
6941	37.59492	46.20265
6942	37.801598	46.194138
6943	38.008183	46.185253
6944	38.214664	46.175995
6945	38.42104	46.166367
6946	38.62731	46.15637
6947	38.833473	46.146
6948	39.039516	46.135258
6949	39.245445	46.12415
6950	39.451244	46.112675
6951	39.65692	46.10083
6952	29.49475	46.385326
6953	29.702477	46.391514
6954	29.910267	46.39732
6955	30.118122	46.402752
6956	30.326035	46.407806
6957	30.534	46.412483
6958	30.742016	46.416782
6959	30.950077	46.420704
6960	31.158178	46.424244
6961	31.366318	46.42741
6962	31.57449	46.430195
6963	31.782692	46.4326
6964	37.399654	46.354362
6965	37.60696	46.346184
6966	37.814175	46.337627
6967	38.02129	46.328697
6968	38.228306	46.319397
6969	38.43522	46.30972
6970	38.642025	46.29967
6971	38.848717	46.28925
6972	39.05529	46.278458
6973	39.261745	46.267292
6974	39.468075	46.25576
6975	39.67428	46.243855
6976	29.485504	46.52905
6977	29.693775	46.535267
6978	29.902113	46.541103
6979	30.110514	46.546562
6980	30.318974	46.551643
6981	30.527487	46.556343
6982	30.736052	46.560665
6983	30.94466	46.5646
6984	31.15331	46.568165
6985	31.362	46.571342
6986	31.570723	46.574142
6987	31.779472	46.57656
6988	37.411243	46.497932
6989	37.61909	46.48971
6990	37.826843	46.481113
6991	38.0345	46.472137
6992	38.242058	46.462788
6993	38.449505	46.453064
6994	38.656845	46.442966
6995	38.864075	46.43249
6996	39.071182	46.421646
6997	39.27817	46.410427
6998	39.485035	46.398838
6999	39.69177	46.38687
7000	29.476187	46.672768
7001	29.685007	46.679016
7002	29.893896	46.684883
7003	30.102848	46.69037
7004	30.31186	46.695477
7005	30.520924	46.7002
7006	30.73004	46.70454
7007	30.939203	46.7085
7008	31.148407	46.71208
7009	31.357649	46.715275
7010	31.566925	46.718086
7011	31.77623	46.720516
7012	37.42292	46.641495
7013	37.631313	46.633232
7014	37.83961	46.62459
7015	38.047813	46.615574
7016	38.25591	46.60618
7017	38.4639	46.596405
7018	38.671783	46.586254
7019	38.87955	46.57573
7020	39.087196	46.564827
7021	39.294724	46.553555
7022	39.502125	46.541904
7023	39.709393	46.52988
7024	29.466799	46.816483
7025	29.676172	46.82276
7026	29.885616	46.82866
7027	30.095121	46.83417
7028	30.30469	46.839302
7029	30.51431	46.844048
7030	30.723984	46.84841
7031	30.933702	46.852394
7032	31.143465	46.855988
7033	31.353264	46.8592
7034	31.563099	46.862026
7035	31.772963	46.864468
7036	37.43469	46.785053
7037	37.64363	46.77675
7038	37.852478	46.768063
7039	38.061226	46.759
7040	38.26987	46.749557
7041	38.47841	46.739735
7042	38.686832	46.729534
7043	38.895145	46.718956
7044	39.103336	46.708004
7045	39.3114	46.69667
7046	39.51934	46.684963
7047	39.72715	46.672882
7048	29.457336	46.96019
7049	29.667269	46.9665
7050	29.877272	46.972427
7051	30.087337	46.97797
7052	30.297462	46.983124
7053	30.507645	46.987896
7054	30.717878	46.99228
7055	30.92816	46.99628
7056	31.138483	46.999893
7057	31.348846	47.00312
7058	31.559242	47.005962
7059	31.769669	47.00842
7060	37.446545	46.928604
7061	37.65604	46.920258
7062	37.86544	46.91153
7063	38.07474	46.90242
7064	38.28394	46.89293
7065	38.493027	46.88306
7066	38.702	46.87281
7067	38.91086	46.86218
7068	39.119595	46.85117
7069	39.32821	46.839783
7070	39.536694	46.828014
7071	39.74504	46.815872
7072	29.447802	47.103893
7073	29.658297	47.110237
7074	29.868862	47.11619
7075	30.079493	47.12176
7076	30.290182	47.12694
7077	30.500929	47.131737
7078	30.71173	47.136147
7079	30.922575	47.140163
7080	31.133465	47.143795
7081	31.344393	47.14704
7082	31.555357	47.149895
7083	31.766352	47.152363
7084	37.458496	47.072147
7085	37.66855	47.063763
7086	37.878506	47.05499
7087	38.088364	47.045834
7088	38.298115	47.036297
7089	38.507755	47.02638
7090	38.717285	47.016075
7091	38.926693	47.00539
7092	39.135983	46.994328
7093	39.345146	46.982883
7094	39.554176	46.971058
7095	39.763073	46.958855
7096	29.438194	47.247593
7097	29.649256	47.253967
7098	29.860388	47.259953
7099	30.071585	47.26555
7100	30.282845	47.270756
7101	30.494162	47.275574
7102	30.70553	47.280003
7103	30.916946	47.284046
7104	31.128407	47.287693
7105	31.339907	47.290955
7106	31.551441	47.293823
7107	31.763006	47.296303
7108	37.47054	47.215687
7109	37.681152	47.207256
7110	37.89167	47.198444
7111	38.10209	47.189243
7112	38.3124	47.179657
7113	38.5226	47.16969
7114	38.732685	47.159332
7115	38.94265	47.148598
7116	39.152496	47.137478
7117	39.36221	47.125977
7118	39.571796	47.114094
7119	39.781242	47.10183
7120	29.428513	47.391285
7121	29.640144	47.39769
7122	29.851849	47.403706
7123	30.063618	47.409332
7124	30.27545	47.414566
7125	30.487339	47.419407
7126	30.699282	47.42386
7127	30.911274	47.42792
7128	31.12331	47.431587
7129	31.335384	47.434864
7130	31.547495	47.437748
7131	31.759636	47.44024
7132	37.482674	47.359222
7133	37.693855	47.35075
7134	37.904938	47.34189
7135	38.11592	47.33264
7136	38.326794	47.32301
7137	38.53756	47.312992
7138	38.748203	47.302586
7139	38.958733	47.291794
7140	39.169136	47.28062
7141	39.37941	47.269062
7142	39.58955	47.25712
7143	39.799553	47.244793
7144	29.418755	47.534973
7145	29.630962	47.54141
7146	29.843243	47.547455
7147	30.055588	47.55311
7148	30.267998	47.55837
7149	30.480465	47.563236
7150	30.692987	47.56771
7151	30.905558	47.571793
7152	31.118172	47.575478
7153	31.330828	47.57877
7154	31.543518	47.58167
7155	31.756239	47.584175
7156	37.4949	47.502747
7157	37.706654	47.494232
7158	37.91831	47.48533
7159	38.12986	47.476036
7160	38.3413	47.466354
7161	38.55263	47.456287
7162	38.763844	47.445827
7163	38.974937	47.434986
7164	39.1859	47.423756
7165	39.39674	47.412136
7166	39.60744	47.400135
7167	39.818005	47.38775
7168	29.40892	47.678654
7169	29.621708	47.685123
7170	29.834568	47.6912
7171	30.047497	47.696884
7172	30.260489	47.70217
7173	30.473537	47.70706
7174	30.686642	47.71156
7175	30.899796	47.71566
7176	31.112995	47.719364
7177	31.326235	47.722675
7178	31.539509	47.725586
7179	31.752815	47.728104
7180	37.507225	47.646267
7181	37.719555	47.63771
7182	37.931786	47.628765
7183	38.14391	47.619427
7184	38.355923	47.609695
7185	38.567825	47.599575
7186	38.779606	47.589066
7187	38.99127	47.578167
7188	39.2028	47.56688
7189	39.414204	47.555206
7190	39.62547	47.543144
7191	39.836597	47.530697
7192	29.39901	47.822334
7193	29.612381	47.828835
7194	29.825827	47.83494
7195	30.039341	47.840652
7196	30.252918	47.845966
7197	30.466557	47.85088
